timestamp,params,metrics
2026-03-16 13:40:54,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.935, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.956, ""time"": 241.84473657608032}"
2026-03-16 13:42:55,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.933, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.956, ""time"": 120.42370462417603}"
2026-03-16 13:44:55,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.93, ""LR accuracy"": 0.936, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.956, ""time"": 120.66821813583374}"
2026-03-16 13:46:57,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.939, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.956, ""time"": 121.11358571052551}"

2026-03-16 14:20:18,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 2, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 172.840008020401}"
2026-03-16 14:21:43,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 84.47243666648865}"
2026-03-16 14:23:01,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.931, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.36829972267151}"
2026-03-16 14:24:20,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.934, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 78.13560032844543}"
2026-03-16 14:25:38,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.921, ""LR accuracy"": 0.93, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.944, ""raw lr accuracy"": 0.954, ""time"": 78.11239385604858}"
2026-03-16 14:29:28,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 2, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.934, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.948, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 229.7287576198578}"
2026-03-16 14:31:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.941, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 114.28122353553772}"
2026-03-16 14:34:20,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.941, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.948, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 177.42466259002686}"
2026-03-16 14:37:47,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.935, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 206.39361476898193}"
2026-03-16 14:40:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 154.72739458084106}"
2026-03-16 14:43:49,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.939, ""LR accuracy"": 0.935, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 206.5042860507965}"
2026-03-16 14:47:16,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.935, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 206.3392515182495}"
2026-03-16 14:50:47,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.941, ""LR accuracy"": 0.935, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 210.907329082489}"
2026-03-16 14:54:16,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 207.9021360874176}"
2026-03-16 14:57:42,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 7, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.937, ""LR accuracy"": 0.935, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 205.53894972801208}"
2026-03-16 15:01:02,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 7, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.93, ""LR accuracy"": 0.932, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.948, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.956, ""time"": 200.50167274475098}"
2026-03-16 15:04:27,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 203.66618251800537}"
2026-03-16 15:07:54,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 206.67877793312073}"

2026-03-16 15:22:30,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.938, ""LR accuracy"": 0.921, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 221.03901076316833}"
2026-03-16 15:24:21,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.938, ""LR accuracy"": 0.921, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 110.87744903564453}"
2026-03-16 15:26:12,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.926, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 110.07098865509033}"
2026-03-16 15:28:02,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.938, ""LR accuracy"": 0.919, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 110.14638113975525}"
2026-03-16 15:29:52,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.935, ""LR accuracy"": 0.923, ""ens accuracy"": 0.934, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 109.4691596031189}"
2026-03-16 15:31:42,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.926, ""LR accuracy"": 0.925, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.936, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.948, ""time"": 109.8206250667572}"
2026-03-16 15:35:35,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.939, ""LR accuracy"": 0.935, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 232.98175764083862}"
2026-03-16 15:37:32,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.935, ""LR accuracy"": 0.936, ""ens accuracy"": 0.944, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 116.45992088317871}"
2026-03-16 15:39:29,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.935, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.947, ""raw lr accuracy"": 0.956, ""time"": 116.61952376365662}"
2026-03-16 15:41:26,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.941, ""LR accuracy"": 0.935, ""ens accuracy"": 0.939, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 116.89037823677063}"
2026-03-16 15:43:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.937, ""LR accuracy"": 0.937, ""ens accuracy"": 0.944, ""ens imp accuracy"": 0.95, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 116.21552991867065}"
2026-03-16 15:45:19,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 116.67783761024475}"
2026-03-16 15:49:22,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.931, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 242.93712401390076}"
2026-03-16 15:51:24,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.93, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 122.11784791946411}"
2026-03-16 15:53:27,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 5, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.93, ""LR accuracy"": 0.937, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 122.07624769210815}"
2026-03-16 15:55:29,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.934, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 121.84398150444031}"
2026-03-16 15:57:31,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.03, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.928, ""LR accuracy"": 0.933, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 121.38455367088318}"
2026-03-16 15:59:33,"{""train size"": 5000, ""test size"": 1000, ""q range"": 12, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.928, ""LR accuracy"": 0.939, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.945, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.956, ""time"": 121.93625259399414}"
2026-03-16 16:01:34,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 120.77331852912903}"
2026-03-16 16:03:35,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.937, ""ens accuracy"": 0.945, ""ens imp accuracy"": 0.953, ""raw svm accuracy"": 0.948, ""raw lr accuracy"": 0.956, ""time"": 120.79888486862183}"
2026-03-30 17:58:44,"{""train size"": 5000, ""test size"": 1000, ""q range"": 11, ""svm c"": 3.0, ""ternarize method"": 2, ""importance method"": 2, ""discretize method"": 2, ""discretization range"": 6, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""ensemble accuracy"": 0.953, ""time"": 392.1563687324524}"
